0.4812,0.41163,0.32981,0.38388,0.41413,0.3193
0.55682,0.57346,0.43232,0.53789,0.44001,0.39167
0.37134,0.28074,0.26985,0.32932,0.30852,0.28787
0.31146,0.7541,0.64709,0.74281,0.5958,0.55451
0.28375,0.85288,0.67442,0.83178,0.66314,0.62984
0.22324,0.93621,0.8218,0.94766,0.82423,0.73008
